НТД.ID,НТД_1.ID,Дата_регистрации,Корреспондент,Часть_проекта,Ndog,Наименование документа,krat_neim,Obekt,Блок,Стадия_проекта,NAME,Шифр (обозначение документа),Инв_№разраб_пр
21139,21332,12.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Кровля оболочки и обстройки. Выгородка анкерных петель для укрепления лебедки при натяжении армированных каналов,,РО,2,И,Чертеж,,ГАН-4346/СО
21140,21333,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. -3,600. Схема разуклонки полов ""чистого коридора"" на отм. -3,600",,РО,2,И,Чертеж,,ГАН-4589/СО
21141,21334,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Обстройка. Приточный вентцентр, пом. 815",,РО,2,И,Чертеж,,ГАН-4608/СО
21142,21335,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Фундаменты под вентиляторы в пом. 815 на отм. 28,80",,РО,2,И,Чертеж,,ГАН-4617/СО
21143,21336,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перегородки. Изменение перегородок в пом. Венткамеры на отм. 28,800",,РО,2,И,Чертеж,,ГАН-4610/СО
21144,21337,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перегордки на отм. 41,500. Изменение перегородки в пом. А1030/2 отм. 41,50",,РО,2,И,Чертеж,,ГАН-4625/СО
21145,21338,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Шахта лифта №2. Крепление закладной детали на отм. 45,00. Спецификация",,РО,2,И,Чертеж,,ГАН-4629/СО
21146,21339,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. 41,500. Перкрытие канала и трапа спецканализации на путях эвакуации",,РО,2,И,Чертеж,,ГАН-4630/СО
21147,21340,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Металлоконструкции площадок с отм. 6,600 до 10,800",,РО,2,И,Чертеж,,ГАН-4667/СО
21148,21341,13.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Дополнительные баки. Общие данные,,РО,2,И,Чертеж,,ГАН-4675/СО
21149,21342,13.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Вертикальная лестница у входа в акбельную шахту №4,,РО,2,И,Чертеж,,ГАН-4684/СО
21150,21343,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие на отм. 13,200. Выгородка местного щита вентиляции JT21в пом. А414/2",,РО,2,И,Чертеж,,ГАН-4682/СО
21151,21344,13.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. Бак UR20D01 в пом. А036. Металлоконструкции бака,,РО,2,И,Чертеж,,ГАН-4691/СО
21154,21345,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Отм. 41,500. Перегородки в санузлах лестничной клетки №1",,РО,2,И,Чертеж,,ГАН-4685/СО
21155,21346,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть.  Монтажные проемы на отм. -4,200. Разрезы. Спецификация. Объемы",,РО,2,И,Чертеж,,ГРП-1515/СО
21156,21347,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Перекрытие на отм. 6,600. Демонтаж железобетонного выступа в пом. А337",,РО,2,И,Чертеж,,ГАН-4708/СО
21157,21348,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Пути подвесного транспорта под отм. 49,200. Общие данные",,РО,2,И,Чертеж,,ГАН-4720/СО
21158,21349,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Монорельсы в пом. А315/1,2. Схема расположения элементов под отм. 10,800",,РО,2,И,Чертеж,,ГАН-4769/СО
21159,21350,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Полы на  отм. 6,600. Устройство щита Щ1 в полу пом. А336",,РО,2,И,Чертеж,,ГАН-4775/СО
21160,21351,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Отм. 28,800. Транспортная шахта. Установка противопожарной двери и ограждения. Спецификация",,РО,2,И,Чертеж,,ГАН-4781/СО.АР
21161,21352,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Перенос трапов спецканализации в пом. А123/1,2,3.  Общие данные",,РО,2,И,Чертеж,,ГАН-4808/СО
21162,21353,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Отм. 6,600. Рама под маслонасосы ГЦН в пом. 315/1,2",,РО,2,И,Чертеж,,ГАН-4841/СО.КМ
21163,21354,13.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Механизация ремонтных работ арматуры в пом. А337. Металлоконструкции. Общие данные,,РО,2,И,Чертеж,,ГАН-4848/СО.КМ
21164,21355,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Технические проемы в перекрытиии на отм. 19,300 и 24,600",,РО,2,И,Чертеж,,ГАН-4880/СО.КМ
21165,21356,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Полы на отм. -4,200. Фундамент под блоки антисейсмической защиты. Общие данные",,РО,2,И,Чертеж,,"ГАН-1693/СО, изм.2"
21166,21357,13.01.2010,УКС,СО,,Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Восстановление площадок обслуживания в пом. А909. Схема расположения балок,,РО,2,И,Чертеж,,ГАН-4896/СО.КМ
21167,21358,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Шахты лифтов №1,3,4. Крепление закладной детали на отм. 45,000. Спецификация",,РО,2,И,Чертеж,,"ГАН-4664/СО, изм.1"
21168,21359,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Облицовка полов на отм. 0,000. Общие данные",,РО,2,И,Чертеж,210006.0413341.40003.000.КМ05,"ГАН-2539/СО, изм.1 ГАН"
21169,21360,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. Обеспечение ремонтопригодности технологической арматуры в пом. 911/1,2 Общие данные",,РО,2,И,Чертеж,,ГАН-4912/СО.КМ
21170,21361,13.01.2010,УКС,СО,,"Исполнительный экземпляр. ХАЭС. Негерметичная часть. ГК. Вытяжной вентцентр. Полы на отм. 19,200, 24,600, 36,600, 41,400. Общие данные",,РО,2,И,Чертеж,210006.0413342.4000.000.КЖ.00,"ГАН-2641/СО, изм.1"
